curso_titulo;curso_slug;curso_descricao;modulo_titulo;modulo_ordem;aula_ordem;aula_titulo;aula_subtitulo;video_url;video_tipo;aula_descricao;materiais
Planilha automática dos cálculos de Super Endividamento;planilha-automatica-dos-calculos-de-rmc-copy;;Acesso A Planilha E Aulas Passo A Passo;2;5;Definindo as premissas do parcelamento e limitações;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=f5e3aaa0-5058-4178-b79f-d8c0bc1a061c;panda;Agora vamos abordar as regras do parcelamento, questões de limitação pela renda, pelo salário mínimo, redutores e mais.;
Planilha automática dos cálculos de Super Endividamento;planilha-automatica-dos-calculos-de-rmc-copy;;Acesso A Planilha E Aulas Passo A Passo;2;6;Gerando o cálculo e análise dos resultados;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=02192b2f-2344-4a4c-966b-84b87217c78b;panda;Nesta aula vamos gerar o PDF finalizando o cálculo, entendendo os resultados e analisando os números obtidos.;
Planilha automática dos cálculos de Super Endividamento;planilha-automatica-dos-calculos-de-rmc-copy;;Sessao De Bonus Disponiveis Para Voce;3;0;Modelo de Laudo Pericial;;;;Acesse nosso modelo de laudo pericial para aplicação no cálculo do super endividamento. Lembre-se é um modelo e você pode/deve editá-lo com as tuas preferências.;Modelo de Laudo Pericial.zip
Planilha automática dos cálculos de Super Endividamento;planilha-automatica-dos-calculos-de-rmc-copy;;Sessao De Bonus Disponiveis Para Voce;3;1;E-book da tese do Super Endividamento;;;;Baixe nosso e-book exclusivo, detalhado e juridicamente fundamentado, sobre a tese do superendividamento. Nele, você terá acesso a fundamentos jurídicos, estratégias de aplicação, casos reais, jurisprudência dos tribunais e um passo a passo para atuar com segurança nessa área.;eBook - Superendividamento (Fundamentos, Estratégias e Aplicação Prática).pdf
Planilha automática dos cálculos de Super Endividamento;planilha-automatica-dos-calculos-de-rmc-copy;;Sessao De Bonus Disponiveis Para Voce;3;2;Petições para Advogados;;;;Clique nos conteúdos complementares para baixar os arquivos.;"Modelos de Contratos.zip; KIT DE PETIÇÕES - CONSUMIDOR.zip; PETIÇÕES - DIREITO BANCÁRIO.zip"
Dominando os cálculos revisionais do Banco do Brasil;dominando-os-calculos-do-banco-do-brasil;;Modulo Principal;1;0;Dominando os cálculos revisionais do Banco do Brasil;;https://vimeo.com/932075832?share=copy;vimeo;A Masterclass de Cálculos Revisoriais Bancários do Banco do Brasil, é treinamento completo onde ensinei, passo a passo, como elaborar todos os tipos de cálculos revisoriais envolvendo contratos bancários dessa instituição. Nesta aula, demonstrei as principais irregularidades encontradas em financiamentos, empréstimos e demais operações de crédito, além de mostrar na prática como recalcular valores, identificar cobranças abusivas e estruturar pareceres técnicos sólidos. Com uma abordagem detalhada e aplicada, a masterclass capacita profissionais a dominar esse nicho altamente lucrativo, permitindo que atuem com segurança e precisão em demandas judiciais e extrajudiciais contra o Banco do Brasil.;Modelos de  Planilhas Revisionais.zip
"IA da Peritos Academy: ""Os Galácticos""";ia-da-peritos-acadelmy-os-galacticos;;Modulo Principal;1;0;Lançamento dos Galácticos;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=95e883ed-5ae2-49ff-8365-b11efee368a3;panda;A partir de agora, a sua jornada como perito entra em um novo nível. Já está disponível na área de membros a Aula de Lançamento Oficial da Peritos Academy. Um conteúdo direto, estratégico e transformador, onde você vai entender tudo sobre essa nova fase, os recursos que terá acesso, como aproveitar ao máximo os Galácticos e o que fazer para se destacar de verdade nesse mercado. Essa aula marca o início de uma nova era na sua atuação pericial mais produtiva, mais inteligente e muito mais lucrativa.;
"IA da Peritos Academy: ""Os Galácticos""";ia-da-peritos-acadelmy-os-galacticos;;Modulo Principal;1;1;E-book das melhores práticas para extrair o máximo dos Galácticos;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=28b6826c-e550-4125-9774-1cebfc05ab3b;panda;Para acessar o E-book, clique no arquivo abaixo:;Boas-vindas-ao-Futuro-da-Pericia.pdf
Documentos Essenciais do Perito;documentos-essenciais-do-perito;;Modulo Principal;1;0;Quais os documentos e arquivos que terá acesso?;;;;Acesse todos os conteúdos clicando em cada material abaixo e salvando no seu computador. Os arquivos estão compactados.;"01. Manuais de Cálculos Judiciais.zip; 02. Produtividade para Cálculos.zip; 03. Petições e Docs de Cálculos Bancários.zip; 04. Petições e Docs de Cálculos Previdenciários.zip; 05. Petições e Docs de Cálculos Trabalhistas.zip; 06. Tabelas diversas.zip; 07. Histórico de indicadores.zip; 08. Propostas de Honorários Judiciais.zip; 09. Modelos de Propostas Comerciais.zip; 10. Modelos de Emails Comerciais.zip; 11. Planilhas de Cálculo.zip; 12. Modelos de Contratos Periciais.zip"
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Modulo Inicial;1;0;Boas vindas ao curso e o que esperar;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=dd40c74a-d5c6-4f35-860c-63e731d3c65d;panda;null;Manual de utilizacao PJE Calc (Oficial Tribunal).pdf
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Modulo Inicial;1;1;Baixar o PJE Calc e instalar o programa;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=7574f529-cca9-450e-a51c-4d77bf03acf5;panda;Segue link para baixar o instalador do PJE Calc: https://www.trt8.jus.br/pjecalc-cidadao/instalando-o-pje-calc-cidadao;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Parametrizacao E Configuracoes Do Calculo;2;0;Atualização das tabelas de cálculo;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=8ff64134-c90f-43cc-89f8-1eeb6e5c0c69;panda;null;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Parametrizacao E Configuracoes Do Calculo;2;1;Parâmetros iniciais do cálculo no PJE Calc;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=a256cc41-5259-4c49-b8e4-32a1f6ec55de;panda;null;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Parametrizacao E Configuracoes Do Calculo;2;2;Lançamento de Faltas;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=a4557e26-ad07-4c53-adf3-17da73477eb3;panda;null;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Parametrizacao E Configuracoes Do Calculo;2;3;Parametrização das Férias;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=37a63037-0487-47a3-bbec-9637af5cb5f6;panda;null;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Parametrizacao E Configuracoes Do Calculo;2;4;Criando o Histórico Salarial;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=4251cbea-4e04-46b1-935b-451a97617a86;panda;null;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Parametrizacao E Configuracoes Do Calculo;2;5;Determinando as verbas do cálculo (Parte I);;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=a6368c0e-a0d4-4f10-9be9-7ff28dc8defa;panda;null;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Parametrizacao E Configuracoes Do Calculo;2;6;Determinando as verbas do cálculo (Parte II);;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=9a073bc5-6bbc-4e45-aae2-f121e2bc852d;panda;null;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Parametrizacao E Configuracoes Do Calculo;2;7;Jornada de Horas Extras - Qtde. Fixa;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=19007f26-4aa9-4710-b140-b1def3710f74;panda;null;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Parametrizacao E Configuracoes Do Calculo;2;8;Parâmetros de Horas Extras - Jornada Fixa;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=842da5b6-44b9-44a3-baee-2efc747dc70a;panda;null;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Parametrizacao E Configuracoes Do Calculo;2;9;Horas Extras - Jornada Variável (Cartão ponto);;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=27ee0fcb-8ff3-434a-a94c-a625be121c43;panda;null;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Parametrizacao E Configuracoes Do Calculo;2;10;Jornada de Trabalho em Escala;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=e396fdf3-bc8c-4df5-bb8b-b4bde6ac5f7e;panda;null;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Parametrizacao E Configuracoes Do Calculo;2;11;Horas Noturnas;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=779fe413-2b49-44ae-be91-d9cc44262c4d;panda;null;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Parametrizacao E Configuracoes Do Calculo;2;12;Salário Família e Seguro Desemprego;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=237019cb-61d0-40a7-9c6d-418b3347ddd8;panda;null;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Parametrizacao E Configuracoes Do Calculo;2;13;Parametrização do FGTS e INSS;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=eb419092-3e8f-4375-8c8c-efc440ce1321;panda;null;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Parametrizacao E Configuracoes Do Calculo;2;14;Delimitando a Base de Cálculo INSS;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=c67a7ee2-731e-4473-8924-f54bb004b0ce;panda;null;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Parametrizacao E Configuracoes Do Calculo;2;15;Pensão Alimentícia, IRPF e Previdência Privada;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=bb6f051d-b27b-4247-92d7-64d53e1e373c;panda;null;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Parametrizacao E Configuracoes Do Calculo;2;16;Custas Judiciais, Multas e Honorários Advocatícios;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=6b447c16-caf5-40fd-8531-cbdca2f22b05;panda;null;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Parametrizacao E Configuracoes Do Calculo;2;17;Critérios de atualização monetária, juros moratórios e SELIC;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=5e2dad66-5a37-4ede-8066-ec9221419a59;panda;null;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Parametrizacao E Configuracoes Do Calculo;2;18;Aplicação prática de correção monetária e juros de mora;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=02ddcce4-51f9-4dce-96cb-9ff34e7342a5;panda;null;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Parametrizacao E Configuracoes Do Calculo;2;19;Operações de Cálculo;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=348b41d1-490a-4c10-8eaf-e313d5c4bdce;panda;null;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Parametrizacao E Configuracoes Do Calculo;2;20;Atualizacões de cálculos já realizados;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=7325b191-3a63-45bb-893d-744700f3551a;panda;null;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Calculos De Liquidacao De Sentenca;3;0;Cálculo de Verbas Rescisórias;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=c129c06d-7ed1-4f94-ac0e-d1ca52db5a39;panda;null;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Calculos De Liquidacao De Sentenca;3;1;Verbas de natureza fixa e variável;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=360ced3e-1856-4ea7-874f-c5a0c796655b;panda;null;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Calculos De Liquidacao De Sentenca;3;2;Horas Extras, Intervalares e Descontos Indevidos (Parte I);;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=1d04b20f-f8ca-49de-88de-54969296c523;panda;null;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Calculos De Liquidacao De Sentenca;3;3;Horas Extras, Intervalares e Descontos Indevidos (Parte II);;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=642cf503-0cb4-472b-9531-f93af3b658f2;panda;null;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Calculos De Liquidacao De Sentenca;3;4;Diferenças Salariais;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=62d27291-3ce4-45a4-8473-be0ba405a9f5;panda;null;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Calculos De Liquidacao De Sentenca;3;5;Horas Extras com jornada fixa;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=36430825-169f-4165-81b0-28b465518494;panda;null;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Calculos De Liquidacao De Sentenca;3;6;Adicional de insalubridade;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=c3a475f8-44d6-4d6c-ac24-22e551b0d899;panda;null;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Calculos De Liquidacao De Sentenca;3;7;Horas Extras e Horas Intervalares;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=756481ee-256d-4eae-a845-b3f84651d967;panda;null;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Calculos De Liquidacao De Sentenca;3;8;Horas Extras e OJ 394 TST;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=85060fc6-55c3-4b18-a2a5-53715648acd7;panda;null;OJ 394 TST.pdf
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Calculos De Liquidacao De Sentenca;3;9;Comissões e reflexos em horas extras;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=20db4b66-95c2-413a-9323-3600e48cac0e;panda;null;
PJE Calc e Liquidação de Sentença;pje-calc-e-liquidacao-de-sentenca;;Calculos De Liquidacao De Sentenca;3;10;Gratificação de Tempo de Serviço ou Anuênio;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=6a4edd1f-2d83-466f-b378-26da91a5cca4;panda;null;
